0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.7104385216815328,0.28241479201035335,0.5674159398861088,0.7719910487707554,0.1614979014182606,0.42422570548657224,0.7080298024872086,0.15203418511282973,0.7689478648299317,0.360256675023637,0.19140739571379417,0.940976663975976,0.1469823442126479,0.9314409515309533,0.41058170312131104,0.16335271460439704,0.7983340683495969,0.8430380493934663,0.6032619340449491,0.8754977160604592,0.2976820487159584,0.5628434668923274,0.8145364783535676,0.4350051196268563,0.7897417553428794,0.9877110955873206,0.800749952763371,0.6525882825605276,0.09091415640565148,0.5496617391070869,0.7263614003584616,0.44647927663497367,0.909884697654977,0.9474230300360389,0.5357869095738781,0.29026103934446956,0.9099555273268048,0.5739912915816036,0.8697517251929914,0.23846615789354297,0.8377683598932547,0.8935895483105658,0.7937487890647096,0.09357930479402188,0.49332956173366116,0.1096102119231025,0.11743943954895275,0.2449086508340812,0.525160592117663,0.5073372272717693,0.4690032806059712,0.36710636272402486,0.48225237726275927,0.9814341536202519,0.7869310633603994,0.37856204362260704,0.8802734944242797,0.2656969064643,0.19852015476524187,0.12867244884771267,0.1851136290382115,0.4529500176709528,0.012132953059905804,0.7092070466849325,0.37437379500618284,0.45685046056200374,0.18435036321091314,0.15612350390099428,0.6249447447498148,0.4854035583666618,0.5163832612392962,0.8994878891844981,0.3539221649324674,0.14628123042590202,0.0683444835902618,0.6264057865603923,0.16895369241000724,0.4410326052887392,0.44245372035405295,0.2713315705175039,0.5735591936578819,0.5522303448707003,0.6446442634917615,0.507617084667277,0.4742462090477675,0.3080392997951378,0.3407949880382599,0.4337795729026115,0.8080694692024163,0.3916205102886666,0.565113427433249,0.08179527971459766,0.08775273118379978,0.45052087367196947,0.9629524934450473,0.9653636495061801,0.8895242813030223,0.781524566105419,0.7413720981095033,1.0
0.13893802761077634,0.8708046034981127,0.22836306720670418,0.06976420080458567,0.44951437619763057,0.9050060653468419,0.9329822481078492,0.3654393126859069,0.1903161916318189,0.8042517408677248,0.5376551173834473,0.3976109721247323,0.1569392935273879,0.7574459989830273,0.5200916972990939,0.07075508292827004,0.05101511245021806,0.5997397322840362,0.1269474157049807,0.5172590145145356,0.19924359030582106,0.8561728091568909,0.6555057462768777,0.9678755081022085,0.39768504168022656,0.11430463343767994,0.005933212871102378,0.09769033429740681,0.40367538190867824,0.6834933584536012,0.2771527858802021,0.018618817533337606,0.8169173402022568,0.9739415977679238,0.2157396604686994,0.665399591552575,0.48252341648059915,0.03644012317298517,0.4495757442489883,0.964715929744707,0.7112173634271438,0.024480681904901602,0.9758494990747744,0.8535237241968117,0.6629364090747928,0.8413873040242181,0.6943937270324884,0.6111007417239482,0.4264248974356063,0.49580691613986905,0.4532113002563709,0.9903440821350452,0.6170565577792662,0.20755593427180197,0.9518548330694071,0.2916020273673775,0.1829867049893189,0.328554763419426,0.47518368011738443,0.3780871524997237,0.024401070147072712,0.662845823702293,0.4193199458245419,0.4431289122096286,0.6753293662337873,0.6051775419693927,0.6006185083569047,0.48788854021634953,0.35242215975701197,0.47856169828452744,0.11012166096872067,0.46831952147391065,0.4752758167682042,0.7060381778795427,0.43312169245277843,0.6644392713139126,0.773788807989539,0.933842076926859,0.6872607873457566,0.5906124895806547,0.9745264249985165,0.9194883767341241,0.4242153505636922,0.4716830724600939,0.6921117071798599,0.5078876331599408,0.3467016371765318,0.6245225139184382,0.43395066904977275,0.2696131786200763,0.06085453207370084,0.7721901236835909,0.5603678188363983,0.23354689550317298,0.5251638356277393,0.7172503136006552,0.5314132556055368,0.3653034976073968,0.23763098349628198,1.0
0.8162482008110816,0.7000034490690484,0.4136421680551693,0.6780522246226361,0.0032950411257035572,0.4476223323158425,0.0030158715754010634,0.35933399174623604,0.6978039535338405,0.6612641475506648,0.48199558870633674,0.9980511035314705,0.15875388932394585,0.84082004456715,0.2916754267294531,0.545886113431243,0.6308300886295144,0.3070660554253334,0.38162954965658513,0.034362653198453774,0.578039783634668,0.05278709601030862,0.2993439923363145,0.8125567354772837,0.6806658966918914,0.4523662249160809,0.7877158310163184,0.8088434265670648,0.0015256550193949447,0.0650460579758213,0.36194453341344934,0.8607403649830137,0.9155904082988355,0.3634664884070766,0.6436241671191452,0.36210221663938935,0.08750686626426862,0.44875689405341423,0.3066569637227168,0.5469068566552557,0.605474262236021,0.4759716668744357,0.6793621067218815,0.3194763005056822,0.4156824287615183,0.44748579525778,0.6048741082729567,0.199009721131725,0.2707770363358829,0.7746881644555248,0.8135429359017712,0.02081250690045966,0.36704275415212073,0.4204151040129014,0.12973521146542044,0.996661885121076,0.24880254172932992,0.7501656310783246,0.21065047180466756,0.554447931168851,0.021813546311602483,0.14063882690763718,0.1981096206087941,0.7371218308873053,0.6842582482470773,0.12312755561981314,0.2512582164347221,0.0301997358061582,0.6254452741890035,0.5938261745244676,0.08623311229498154,0.9552923689167427,0.17999017359334168,0.9507587078671867,0.722870312741025,0.12643929450816316,0.6209228441419203,0.04772216273191232,0.8574922472580386,0.5306300281552788,0.39389522680196454,0.09061722032766872,0.2856152460114171,0.7959100795912657,0.49800879845173307,0.8660280549138129,0.5033148348056788,0.2519660456004653,0.11806747881006696,0.42077713953669516,0.43115672486649526,0.7094641817379808,0.7766593718452944,0.7635111891171092,0.9589515577391738,0.1306384681988879,0.3920556280449007,0.544449982144988,0.5648949971642442,0.0
0.3088425993399482,0.3113699175395346,0.8192949953196462,0.8683076869503288,0.5581664568337962,0.002259936714897326,0.14958404425490612,0.20198907202524718,0.1289307404868637,0.9789807163695731,0.8736637148216232,0.9035021974433871,0.409005746748197,0.35007008360767,0.641763354368947,0.7667737744159424,0.6759668157352104,0.478838513183628,0.9161900690786602,0.8012905326833245,0.8412228766037695,0.07993398983628852,0.24513130778298287,0.8955871509077746,0.4927850551667272,0.683710861708574,0.06864458149196451,0.9128563872336739,0.5385944431618114,0.6830939070014406,0.2619713673174837,0.5059094818017609,0.014033960386842348,0.7058536886372507,0.8805940872088056,0.8995161089696468,0.7173819957175426,0.2594993390505973,0.8065637555656672,0.22251001511822943,0.3010923015905237,0.7792399123834143,0.19239107447270398,0.2866348493077394,0.3755470164488369,0.9188809102936722,0.18026621245785557,0.3107780379249474,0.09846304427875496,0.86415664538578,0.9111366941615687,0.4289175661258856,0.023271682105517222,0.23186084398945583,0.5557841774182612,0.9756639603780817,0.12326005195074619,0.3042206581452561,0.4261890415794659,0.8571354373370019,0.3394972368469005,0.8611676829515974,0.9440945053984147,0.6307233015581661,0.13700580329342105,0.671360693552027,0.16704304182501728,0.3134563690188533,0.7658517358734347,0.2533151070988575,0.10508611686976332,0.20401363721010635,0.7399009058955097,0.7484889872857533,0.8892734281715119,0.3593852433650181,0.8355043017185848,0.9513333981238558,0.8915634871755898,0.4846393509405912,0.1444330392217763,0.8736715526177974,0.745974937332798,0.4965259111703688,0.8261357701308827,0.9741461409133341,0.5037802900117574,0.5429268276818361,0.9669961791891815,0.8680110648890527,0.5202256403714353,0.6996926030878969,0.7958201388390738,0.044455279057913355,0.21202169281188998,0.43938296469920524,0.917418688725407,0.370751078257889,0.034268585396383,0.0
0.73494537866596,0.6897019562694738,0.7966942725937733,0.559212405276948,0.5535648556379552,0.5676086135546015,0.7504707932551299,0.7512666127652793,0.6453153405230626,0.8529570922928541,0.2886852843620682,0.9885060711759817,0.574124585474017,0.33743743286524186,0.011357968516895078,0.9844311935663586,0.3589110096049646,0.02116653220922271,0.652031864379749,0.9084932923671788,0.26207180056483026,0.8918282296801626,0.7036944070687869,0.2482040553814978,0.5341181257466915,0.423072367112711,0.16287663165100397,0.8134644436453013,0.8427552716221732,0.31432642582367054,0.6322169240450332,0.25178246450149533,0.7529205341466854,0.7240357924307161,0.9864379965734715,0.28263246117692653,0.018365214786929873,0.8988120695234505,0.5097583145731882,0.8679319831931624,0.7218496860060989,0.007976228068223956,0.5757390807952373,0.9277498565582012,0.09425291888602705,0.042460353247060434,0.7978407143023537,0.041881576374645735,0.2640440711131171,0.05313108228461505,0.35547318037743425,0.6187546057637253,0.177096782460342,0.24423680033863293,0.9375806942773445,0.03644561253563483,0.24136524944344284,0.39188785778739854,0.9435655149308263,0.24617585849048085,0.5647502646538812,0.1825509407372623,0.9428866642590424,0.12130095145184006,0.8355567782760814,0.41205146196630693,0.019098141822265546,0.6852562805198642,0.5937779282225859,0.5239029319970572,0.48014415341723526,0.5095546533911093,0.3276424503962476,0.9135662661653561,0.2591154937798352,0.8046768222806184,0.9364128094167035,0.46530698098117285,0.7731342924978346,0.39722751975214,0.9141500928732174,0.889224838500813,0.33818094251535147,0.008962700870856377,0.7229264471591472,0.5207909705519407,0.33493322111198165,0.6496152442686066,0.7300270554764183,0.44970839731788637,0.8907622052458447,0.2300949807590753,0.9957294484130166,0.0659369854358054,0.7377682997797962,0.36514350903096293,0.14850966085130957,0.6579764120725915,0.017943194083289482,0.0
0.21130456571227296,0.0662374742278139,0.7770327533855163,0.4423335190036207,0.4128990212640362,0.7144848129812966,0.945712100945642,0.11011915721037735,0.18389595314433083,0.3802136504363278,0.9974148945553479,0.486000176484052,0.7449402635686444,0.8865662820571444,0.9243908980388337,0.15493257953409267,0.29480289186038666,0.776923258557198,0.29859255025165155,0.6243463275913466,0.7259112891661358,0.734266414712086,0.5083005989296804,0.605132483746565,0.5731473176562748,0.21342230791219863,0.8813132891788928,0.37697054307387,0.539856651108032,0.23927736507626785,0.6983431231616959,0.17555327876127202,0.2911675033731964,0.6001659421630728,0.7223949332632958,0.7564029908263586,0.4776363110792696,0.4012621442898654,0.17571120338761637,0.6590010726732658,0.5207263116105141,0.5195599687242648,0.9872819303791988,0.5415543080619487,0.5320886067945423,0.8381026437658113,0.6867296185837256,0.6673446445289227,0.20459348025023105,0.39568662491418827,0.4272712245757522,0.37741678740033613,0.17707124877830782,0.2815251564698451,0.9794504909094633,0.31210254786058544,0.33114940543186233,0.8274418669150404,0.812005723224235,0.049261273356129065,0.2443808988578684,0.13566994838116486,0.6377943529708907,0.044731030072473366,0.6090640222388389,0.31778167211057806,0.23367829158603282,0.22844926098083207,0.848998167868623,0.9433394018110215,0.1454014580128309,0.7322686416405928,0.7367003521957692,0.13307283608538412,0.6561292554498422,0.43666787460946166,0.25592472635300934,0.758585159638002,0.9755179105330721,0.5355570048882851,0.0450122974068613,0.6051961673114806,0.14052012097624533,0.964711918941938,0.1352355405193174,0.23634414367651935,0.5376778514531931,0.367996772616596,0.08009594389805552,0.3217966569564129,0.7472706815440296,0.9452714187999768,0.31813788874454796,0.14392578065828998,0.6618722034494527,0.6498949475258096,0.19586178193318637,0.44777101572834943,0.870319031385095,1.0
0.5186286930074612,0.8865474107527858,0.21794282049690406,0.49754809302462266,0.5977590273151338,0.5543318259245074,0.2883595040067537,0.577757830625498,0.5881916247479978,0.7177638399263911,0.7141062164558606,0.786702428678812,0.9286265199423639,0.6211117167612227,0.9319888570706976,0.47092067561356166,0.0830726740487766,0.8442625327282037,0.6654272283238314,0.7401686006745705,0.040424268105956895,0.7252785688137601,0.03617044755061405,0.8774358053087327,0.46596783978639444,0.022143843687930764,0.6520186524270715,0.04299240998355558,0.2680852326820554,0.385000650295536,0.07102195091821517,0.4371225559964379,0.8547876070614038,0.6315843504910156,0.2728486087748705,0.18700641894622871,0.5876390561293999,0.4131208208732433,0.7771684698260173,0.7459450606065361,0.4479178742339298,0.6672363578853047,0.9409546246644649,0.46929718513414276,0.7507553457564946,0.9538494997524121,0.5451650453576299,0.04797922479584449,0.8433939897893827,0.06860675848645537,0.6326827762092783,0.891283441418945,0.41426213483399177,0.9625553288703189,0.32693598149825864,0.266593922505889,0.18791280531674337,0.6995732853047392,0.6667930340158656,0.20381138675934574,0.5287095206781581,0.10812449812083447,0.1516468559378158,0.22255116630696725,0.8663693655983902,0.06955778212552721,0.7184654622870627,0.27686894200315815,0.755215255757046,0.47351747836348956,0.04023114180989451,0.0029979463398769335,0.3616982118431623,0.26062924050849223,0.6341985238818291,0.030373064980998454,0.004753000871278279,0.3757357708819481,0.9862275872957655,0.8201171889867671,0.3567204160224672,0.6701797617632135,0.03118364348592295,0.3789849748962222,0.5841807481912615,0.14811277568155012,0.5497860559709702,0.6281388991377674,0.9713518817125656,0.24881479378469973,0.5162885365340651,0.5742152273315776,0.08551240673444072,0.7229090039126943,0.3777271973220596,0.4826298832859832,0.4602228848051716,0.578637434732903,0.10128748762480322,1.0
0.2714195101114897,0.016325230126222112,0.3807074579635764,0.22644046972487042,0.6135953559527767,0.4843736115322337,0.06845386419447785,0.39016432457174444,0.4851322098593074,0.7363310806118887,0.019492113115983534,0.5105628519818562,0.8756054481366087,0.32491148654399815,0.1596897732410254,0.031013036118437975,0.0901633803753974,0.9728104324243645,0.6973096718148231,0.04235579475408757,0.7408152783101882,0.480071147898275,0.07387323326569883,0.8592533746345382,0.11892180738317237,0.7305429050631314,0.62579279112866,0.14945096312804163,0.9896154002147401,0.6023419107386027,0.2242790338334637,0.1356672451769224,0.006796752366908909,0.4915238412620585,0.30970291537605843,0.3255182304195351,0.48003802216534763,0.6970519320155931,0.6992298990806963,0.2795918882402699,0.796690188953265,0.2891931420522935,0.3538955648519837,0.3592105919458519,0.40878102688907236,0.14017270770155654,0.9189900612251988,0.925865207441151,0.23398262316286245,0.09895778875220729,0.040267154200097854,0.14771013674206956,0.2856317588309639,0.23437530596678435,0.9244910619159464,0.6901301462508328,0.5895122845244634,0.3785327129239391,0.8594963535581925,0.47038467210663626,0.12487803187068935,0.03338000682871234,0.005880444875507096,0.7131584872883231,0.11320515230138717,0.3328219709885939,0.6893278290923542,0.5418004161505309,0.678333595447873,0.19880717525212432,0.7320730831265597,0.5081979721926209,0.31823753783251085,0.19188832977361325,0.4575889355216314,0.11186917668819174,0.3213572573124911,0.9170496142557925,0.36414425385038196,0.41916876777281364,0.9569961967052497,0.33113181829571103,0.9599258308506273,0.21341692543533697,0.5559582945031036,0.574298007252607,0.46769437580362605,0.6424962389143108,0.5845126163203054,0.3977149614626948,0.23659143503973923,0.9510741642121708,0.3195829791554994,0.8975160195204483,0.6762088830929534,0.31665074666794324,0.8039372445394732,0.7711641741436713,0.5221654667548989,1.0
0.6645388346480877,0.8898387794247408,0.970597015898516,0.23352265920315485,0.8973361975386283,0.6359423358333253,0.5891511298841237,0.09769652311531662,0.6243984722760335,0.7099464782453462,0.07551153840539027,0.670901930996389,0.5122092725534887,0.19429813360839998,0.5253223011705699,0.4424259260890082,0.38918135182847413,0.3147192208719164,0.1523410776364702,0.6610360168279974,0.6808087872032379,0.6316757776164303,0.16119466519461834,0.9635057079882255,0.2878650832984646,0.730146891568016,0.6161109941225392,0.06340900884177891,0.6844964147417364,0.6630146440661377,0.8880688781785697,0.38009973382605267,0.25351804776124787,0.7363619505563807,0.9894960142933106,0.4902837203949878,0.24934366297068267,0.8224304157909362,0.2537716155256212,0.016054437304476088,0.26711648849662917,0.26895026905543806,0.16819115058841705,0.545733897322426,0.653099329717533,0.7967096520879039,0.7873045099376833,0.9269085198170286,0.13461917856312033,0.9718815799276941,0.6654709787659591,0.4952125703866832,0.11820177268597343,0.620770845210796,0.9175119372715124,0.4147480325048004,0.07559588849358312,0.8162079861927857,0.6948034852475304,0.5122585384632233,0.32520969461329574,0.7627392524383051,0.25008892578427855,0.27038562288086887,0.5853486069939228,0.7375822729809707,0.31075314622166705,0.35392373632074003,0.9320560341606522,0.8882394065157176,0.3033840006840314,0.8840491307589431,0.008873382770391736,0.939273611031984,0.9766949951205985,0.4706714204298913,0.5649150678012029,0.5328770530953106,0.40801896124020387,0.14918998469226663,0.37196737233500243,0.7252857808508653,0.15549433248091538,0.28742452227080273,0.9593472615522342,0.9845214587910788,0.9761492179899467,0.2986470710300453,0.6253950974980333,0.1633517892216082,0.7412923669861742,0.025395395432280754,0.2124518475473154,0.954476569986536,0.6530971673447832,0.0046967624999310065,0.46950919110878475,0.2935892780939652,0.3374967171113449,0.0
0.4691863670255638,0.3896868651665256,0.5877976021619045,0.8952807992669317,0.10955598465673921,0.603929905153362,0.35763633663384475,0.8917347477244822,0.16639588055873333,0.5677856090402478,0.98623494414979,0.7788668450094712,0.8502952248817803,0.2111666505487062,0.19723853860647111,0.7270190548032048,0.07755386311927115,0.2854529849746211,0.9429214428873385,0.7934654179216871,0.6050274231439842,0.2077940908853526,0.8082388559186033,0.6452814320238884,0.7388849791360315,0.6898749469088014,0.8224850073563377,0.4948394792086914,0.42170226099538355,0.7546119980611007,0.2337732418486146,0.9233409885088899,0.5306143821038035,0.4367083896907573,0.7396116353150842,0.10940096908431729,0.7240835092189437,0.28462011692342937,0.3064237590215917,0.9240256427955869,0.656146661453188,0.056232182129096864,0.29241705101764237,0.9590083782870262,0.36783916017624974,0.39058483407097355,0.5131042050888158,0.5455004784646774,0.07623273574882194,0.16736785437321255,0.1787151559488589,0.9982792294380647,0.3654291373698092,0.3569911212799306,0.7880706774015949,0.8215974727520001,0.15506526355122963,0.612029877529447,0.5577471922968352,0.363701255791398,0.7572412823097768,0.21934701363213038,0.05836543886499479,0.40859365814893434,0.9460834573290035,0.3608728511738183,0.9937436628464249,0.8973822381985587,0.16172287587827705,0.49456217782954504,0.5275904270212483,0.2576056948948169,0.5892658470723319,0.8282157891653928,0.13270297320557123,0.41645716926781773,0.2592668707638479,0.8941447777773257,0.5347332113516989,0.629053011696544,0.33764473194333056,0.7681812088312603,0.018526983877449332,0.34348644300170295,0.5728408959422199,0.8518532743932856,0.9022570287911772,0.8600462336028175,0.6911763072780093,0.6268779752445022,0.3697965655223643,0.9180823243519076,0.7308901530843858,0.6947415283365733,0.5233871613632316,0.7758193964674077,0.7448068907044025,0.5249830951292416,0.4622324359761152,1.0
